REGION_CODE,REGION_NAME,YEAR,MONTH,ZONE,AVG_TEMP_C,MAX_TEMP_C,MIN_TEMP_C,TEMP_RANGE_C,PRECIPITATION_MM,RAIN_DAYS,HEAVY_RAIN_DAYS,DROUGHT_INDEX,ELEVATION_M,DISTANCE_TO_COAST_KM
IR,Iringa,2002,4,Southern Highlands,24.42,28.32,21.86,6.47,3467.9,26,9,0.0,476.1,82.6
IR,Iringa,2002,5,Southern Highlands,23.42,26.45,19.62,6.83,2385.0,20,10,0.0,476.1,82.6
IR,Iringa,2002,6,Southern Highlands,22.92,26.21,20.03,6.18,868.9,15,3,0.0,476.1,82.6
IR,Iringa,2002,7,Southern Highlands,22.42,26.89,18.09,8.8,435.7,8,0,0.0,476.1,82.6
IR,Iringa,2002,8,Southern Highlands,22.92,25.09,20.7,4.39,435.7,8,1,0.0,476.1,82.6
IR,Iringa,2002,9,Southern Highlands,23.92,27.79,21.8,5.98,652.3,5,2,0.0,476.1,82.6
IR,Iringa,2002,10,Southern Highlands,24.42,26.66,21.58,5.07,1085.5,12,1,0.0,476.1,82.6
IR,Iringa,2002,11,Southern Highlands,24.92,28.78,22.72,6.06,1735.2,21,13,0.0,476.1,82.6
IR,Iringa,2002,12,Southern Highlands,25.12,27.93,21.62,6.31,2168.4,22,9,0.0,476.1,82.6
IR,Iringa,2003,1,Southern Highlands,24.09,27.45,21.15,6.3,1081.9,9,2,0.49,476.1,82.6
IR,Iringa,2003,2,Southern Highlands,24.29,27.77,21.1,6.67,974.0,12,4,0.36,476.1,82.6
IR,Iringa,2003,3,Southern Highlands,23.79,26.94,20.22,6.72,1513.3,19,5,0.8,476.1,82.6
IR,Iringa,2003,4,Southern Highlands,23.09,25.51,19.94,5.57,1836.8,23,6,0.92,476.1,82.6
IR,Iringa,2003,5,Southern Highlands,22.09,25.21,18.89,6.33,1297.6,14,5,0.67,476.1,82.6
IR,Iringa,2003,6,Southern Highlands,21.59,26.22,18.29,7.93,542.6,7,0,0.0,476.1,82.6
IR,Iringa,2003,7,Southern Highlands,21.09,23.59,17.0,6.59,326.9,3,0,0.0,476.1,82.6
IR,Iringa,2003,8,Southern Highlands,21.59,24.41,19.05,5.37,326.9,4,0,0.0,476.1,82.6
IR,Iringa,2003,9,Southern Highlands,22.59,26.35,20.27,6.08,434.8,10,1,0.0,476.1,82.6
IR,Iringa,2003,10,Southern Highlands,23.09,28.75,20.01,8.74,650.5,11,2,0.0,476.1,82.6
IR,Iringa,2003,11,Southern Highlands,23.59,27.55,20.71,6.84,974.0,15,3,0.36,476.1,82.6
IR,Iringa,2003,12,Southern Highlands,23.79,26.46,20.71,5.75,1189.7,15,1,0.59,476.1,82.6
IR,Iringa,2004,1,Southern Highlands,24.96,27.95,21.41,6.54,1600.5,24,9,0.0,476.1,82.6
IR,Iringa,2004,2,Southern Highlands,25.16,28.74,21.41,7.33,1427.9,19,3,0.0,476.1,82.6
IR,Iringa,2004,3,Southern Highlands,24.66,27.44,23.36,4.08,2291.3,21,8,0.0,476.1,82.6
IR,Iringa,2004,4,Southern Highlands,23.96,26.12,21.32,4.8,2809.3,26,6,0.0,476.1,82.6
IR,Iringa,2004,5,Southern Highlands,22.96,25.22,19.01,6.21,1945.9,20,6,0.0,476.1,82.6
IR,Iringa,2004,6,Southern Highlands,22.46,23.73,19.54,4.19,737.1,9,2,0.0,476.1,82.6
IR,Iringa,2004,7,Southern Highlands,21.96,24.99,19.31,5.68,391.8,4,0,0.0,476.1,82.6
IR,Iringa,2004,8,Southern Highlands,22.46,26.98,20.17,6.81,391.8,9,0,0.0,476.1,82.6
IR,Iringa,2004,9,Southern Highlands,23.46,26.01,20.75,5.25,564.5,7,0,0.0,476.1,82.6
IR,Iringa,2004,10,Southern Highlands,23.96,27.93,21.99,5.94,909.8,8,1,0.0,476.1,82.6
IR,Iringa,2004,11,Southern Highlands,24.46,28.02,20.66,7.36,1427.9,22,5,0.0,476.1,82.6
IR,Iringa,2004,12,Southern Highlands,24.66,27.4,22.41,4.99,1773.2,24,14,0.0,476.1,82.6
IR,Iringa,2005,1,Southern Highlands,25.0,28.84,21.94,6.91,1346.0,19,3,0.0,476.1,82.6
IR,Iringa,2005,2,Southern Highlands,25.2,27.3,22.52,4.78,1205.1,16,1,0.0,476.1,82.6
IR,Iringa,2005,3,Southern Highlands,24.7,27.0,21.23,5.77,1909.4,23,10,0.0,476.1,82.6
IR,Iringa,2005,4,Southern Highlands,24.0,28.36,21.59,6.77,2332.0,24,10,0.0,476.1,82.6
IR,Iringa,2005,5,Southern Highlands,23.0,25.33,19.9,5.42,1627.7,23,6,0.0,476.1,82.6
IR,Iringa,2005,6,Southern Highlands,22.5,25.78,19.33,6.45,641.7,6,1,0.0,476.1,82.6
IR,Iringa,2005,7,Southern Highlands,22.0,24.76,17.83,6.92,360.0,4,0,0.0,476.1,82.6
IR,Iringa,2005,8,Southern Highlands,22.5,26.05,18.46,7.6,360.0,6,0,0.0,476.1,82.6
IR,Iringa,2005,9,Southern Highlands,23.5,26.66,20.38,6.28,500.8,7,1,0.0,476.1,82.6
IR,Iringa,2005,10,Southern Highlands,24.0,27.22,20.61,6.62,782.5,12,2,0.0,476.1,82.6
IR,Iringa,2005,11,Southern Highlands,24.5,27.09,20.39,6.71,1205.1,17,4,0.0,476.1,82.6
IR,Iringa,2005,12,Southern Highlands,24.7,28.53,22.51,6.02,1486.9,26,7,0.0,476.1,82.6
IR,Iringa,2006,1,Southern Highlands,24.81,28.18,23.22,4.96,2235.5,24,7,0.0,476.1,82.6
IR,Iringa,2006,2,Southern Highlands,25.01,27.9,21.88,6.02,1983.5,24,8,0.0,476.1,82.6
IR,Iringa,2006,3,Southern Highlands,24.51,27.99,21.5,6.49,3243.7,27,8,0.0,476.1,82.6
IR,Iringa,2006,4,Southern Highlands,23.81,26.87,20.74,6.13,3999.9,22,7,0.0,476.1,82.6
IR,Iringa,2006,5,Southern Highlands,22.81,26.26,20.02,6.24,2739.6,23,10,0.0,476.1,82.6
IR,Iringa,2006,6,Southern Highlands,22.31,25.06,19.72,5.34,975.3,13,3,0.0,476.1,82.6
IR,Iringa,2006,7,Southern Highlands,21.81,25.25,18.68,6.58,471.2,6,0,0.0,476.1,82.6
IR,Iringa,2006,8,Southern Highlands,22.31,26.19,17.93,8.26,471.2,7,2,0.0,476.1,82.6
IR,Iringa,2006,9,Southern Highlands,23.31,26.09,20.15,5.94,723.2,7,0,0.0,476.1,82.6
IR,Iringa,2006,10,Southern Highlands,23.81,27.5,21.4,6.11,1227.3,12,2,0.0,476.1,82.6
IR,Iringa,2006,11,Southern Highlands,24.31,27.8,21.56,6.24,1983.5,19,8,0.0,476.1,82.6
IR,Iringa,2006,12,Southern Highlands,24.51,27.33,21.56,5.77,2487.6,19,4,0.0,476.1,82.6
IR,Iringa,2007,1,Southern Highlands,25.87,27.85,23.78,4.06,1498.7,19,5,0.0,476.1,82.6
IR,Iringa,2007,2,Southern Highlands,26.07,29.9,22.43,7.47,1338.7,19,6,0.0,476.1,82.6
IR,Iringa,2007,3,Southern Highlands,25.57,28.72,22.39,6.33,2138.5,21,7,0.0,476.1,82.6
IR,Iringa,2007,4,Southern Highlands,24.87,27.36,21.89,5.47,2618.3,23,9,0.0,476.1,82.6
IR,Iringa,2007,5,Southern Highlands,23.87,27.63,20.18,7.45,1818.6,23,7,0.0,476.1,82.6
IR,Iringa,2007,6,Southern Highlands,23.37,28.04,19.97,8.08,698.9,9,0,0.0,476.1,82.6
IR,Iringa,2007,7,Southern Highlands,22.87,25.79,19.87,5.92,379.0,4,0,0.0,476.1,82.6
IR,Iringa,2007,8,Southern Highlands,23.37,27.74,20.26,7.49,379.0,5,1,0.0,476.1,82.6
IR,Iringa,2007,9,Southern Highlands,24.37,27.53,21.67,5.86,539.0,9,0,0.0,476.1,82.6
IR,Iringa,2007,10,Southern Highlands,24.87,27.61,21.76,5.85,858.9,14,0,0.0,476.1,82.6
IR,Iringa,2007,11,Southern Highlands,25.37,29.85,22.55,7.29,1338.7,24,6,0.0,476.1,82.6
IR,Iringa,2007,12,Southern Highlands,25.57,29.22,23.8,5.42,1658.6,23,8,0.0,476.1,82.6
IR,Iringa,2008,1,Southern Highlands,23.73,26.67,20.87,5.79,1453.2,20,9,0.0,476.1,82.6
IR,Iringa,2008,2,Southern Highlands,23.93,26.56,21.6,4.96,1299.0,18,5,0.0,476.1,82.6
IR,Iringa,2008,3,Southern Highlands,23.43,26.52,20.68,5.84,2070.3,24,11,0.0,476.1,82.6
IR,Iringa,2008,4,Southern Highlands,22.73,26.24,20.7,5.54,2533.1,21,12,0.0,476.1,82.6
IR,Iringa,2008,5,Southern Highlands,21.73,24.71,17.99,6.72,1761.8,25,10,0.0,476.1,82.6
IR,Iringa,2008,6,Southern Highlands,21.23,24.65,18.43,6.22,681.9,8,1,0.0,476.1,82.6
IR,Iringa,2008,7,Southern Highlands,20.73,23.71,18.54,5.17,373.4,3,0,0.0,476.1,82.6
IR,Iringa,2008,8,Southern Highlands,21.23,24.39,18.8,5.59,373.4,5,0,0.0,476.1,82.6
IR,Iringa,2008,9,Southern Highlands,22.23,25.04,18.82,6.22,527.6,9,0,0.0,476.1,82.6
IR,Iringa,2008,10,Southern Highlands,22.73,25.57,19.15,6.42,836.2,11,1,0.0,476.1,82.6
IR,Iringa,2008,11,Southern Highlands,23.23,25.54,20.69,4.84,1299.0,18,4,0.0,476.1,82.6
IR,Iringa,2008,12,Southern Highlands,23.43,27.46,21.12,6.34,1607.5,23,8,0.0,476.1,82.6
IR,Iringa,2009,1,Southern Highlands,26.15,28.04,23.67,4.37,889.5,12,2,1.29,476.1,82.6
IR,Iringa,2009,2,Southern Highlands,26.35,31.31,22.76,8.55,805.7,9,2,1.16,476.1,82.6
IR,Iringa,2009,3,Southern Highlands,25.85,29.34,21.1,8.25,1224.6,20,6,1.6,476.1,82.6
IR,Iringa,2009,4,Southern Highlands,25.15,27.68,22.24,5.44,1476.0,20,8,1.72,476.1,82.6
IR,Iringa,2009,5,Southern Highlands,24.15,28.43,22.37,6.06,1057.0,8,4,1.48,476.1,82.6
IR,Iringa,2009,6,Southern Highlands,23.65,25.95,20.69,5.27,470.5,7,1,0.0,476.1,82.6
IR,Iringa,2009,7,Southern Highlands,23.15,25.98,20.16,5.82,302.9,2,0,0.0,476.1,82.6
IR,Iringa,2009,8,Southern Highlands,23.65,26.83,21.32,5.51,302.9,3,0,0.0,476.1,82.6
IR,Iringa,2009,9,Southern Highlands,24.65,29.14,22.61,6.53,386.7,4,0,0.0,476.1,82.6
IR,Iringa,2009,10,Southern Highlands,25.15,28.6,21.26,7.35,554.3,7,0,0.38,476.1,82.6
IR,Iringa,2009,11,Southern Highlands,25.65,29.07,21.73,7.35,805.7,13,4,1.16,476.1,82.6
IR,Iringa,2009,12,Southern Highlands,25.85,28.03,23.21,4.82,973.3,14,2,1.4,476.1,82.6
IR,Iringa,2010,1,Southern Highlands,24.61,28.12,22.23,5.88,1415.8,23,7,0.0,476.1,82.6
IR,Iringa,2010,2,Southern Highlands,24.81,26.89,21.98,4.91,1266.2,18,4,0.0,476.1,82.6
IR,Iringa,2010,3,Southern Highlands,24.31,28.65,22.48,6.16,2014.1,23,7,0.0,476.1,82.6
IR,Iringa,2010,4,Southern Highlands,23.61,25.51,22.19,3.32,2462.8,23,10,0.0,476.1,82.6
IR,Iringa,2010,5,Southern Highlands,22.61,23.97,19.45,4.51,1714.9,24,8,0.0,476.1,82.6
IR,Iringa,2010,6,Southern Highlands,22.11,26.31,16.17,10.14,667.8,10,2,0.0,476.1,82.6
IR,Iringa,2010,7,Southern Highlands,21.61,24.15,18.96,5.19,368.7,9,1,0.0,476.1,82.6
IR,Iringa,2010,8,Southern Highlands,22.11,25.35,20.04,5.31,368.7,9,0,0.0,476.1,82.6
IR,Iringa,2010,9,Southern Highlands,23.11,25.64,20.88,4.76,518.3,8,1,0.0,476.1,82.6
IR,Iringa,2010,10,Southern Highlands,23.61,25.23,20.73,4.5,817.4,11,2,0.0,476.1,82.6
IR,Iringa,2010,11,Southern Highlands,24.11,27.95,21.04,6.91,1266.2,18,3,0.0,476.1,82.6
IR,Iringa,2010,12,Southern Highlands,24.31,28.21,19.8,8.41,1565.3,24,7,0.0,476.1,82.6
IR,Iringa,2011,1,Southern Highlands,23.99,26.33,22.01,4.32,1089.6,14,4,0.46,476.1,82.6
IR,Iringa,2011,2,Southern Highlands,24.19,26.81,20.63,6.17,980.8,14,3,0.33,476.1,82.6
IR,Iringa,2011,3,Southern Highlands,23.69,27.51,20.96,6.54,1524.8,19,8,0.76,476.1,82.6
IR,Iringa,2011,4,Southern Highlands,22.99,26.02,20.51,5.51,1851.3,23,10,0.89,476.1,82.6
IR,Iringa,2011,5,Southern Highlands,21.99,24.98,19.63,5.36,1307.2,19,6,0.64,476.1,82.6
IR,Iringa,2011,6,Southern Highlands,21.49,23.94,17.85,6.09,545.5,11,0,0.0,476.1,82.6
IR,Iringa,2011,7,Southern Highlands,20.99,26.1,17.3,8.8,327.9,3,1,0.0,476.1,82.6
IR,Iringa,2011,8,Southern Highlands,21.49,24.33,17.9,6.43,327.9,4,1,0.0,476.1,82.6
IR,Iringa,2011,9,Southern Highlands,22.49,25.93,19.04,6.89,436.7,7,0,0.0,476.1,82.6
IR,Iringa,2011,10,Southern Highlands,22.99,25.47,20.37,5.1,654.3,10,2,0.0,476.1,82.6
IR,Iringa,2011,11,Southern Highlands,23.49,25.94,21.59,4.35,980.8,14,2,0.33,476.1,82.6
IR,Iringa,2011,12,Southern Highlands,23.69,27.63,21.26,6.37,1198.4,20,3,0.56,476.1,82.6
IR,Iringa,2012,1,Southern Highlands,24.97,27.87,21.85,6.02,1025.4,14,2,0.73,476.1,82.6
IR,Iringa,2012,2,Southern Highlands,25.17,28.63,22.08,6.54,924.6,10,0,0.6,476.1,82.6
IR,Iringa,2012,3,Southern Highlands,24.67,27.14,21.74,5.4,1428.6,18,5,1.03,476.1,82.6
IR,Iringa,2012,4,Southern Highlands,23.97,26.72,21.12,5.6,1731.0,24,9,1.15,476.1,82.6
IR,Iringa,2012,5,Southern Highlands,22.97,25.73,20.34,5.39,1227.0,17,4,0.91,476.1,82.6
IR,Iringa,2012,6,Southern Highlands,22.47,25.56,18.79,6.76,521.5,10,2,0.0,476.1,82.6
IR,Iringa,2012,7,Southern Highlands,21.97,25.05,17.6,7.45,319.9,7,0,0.0,476.1,82.6
IR,Iringa,2012,8,Southern Highlands,22.47,24.96,19.19,5.77,319.9,8,0,0.0,476.1,82.6
IR,Iringa,2012,9,Southern Highlands,23.47,26.56,19.86,6.7,420.7,6,0,0.0,476.1,82.6
IR,Iringa,2012,10,Southern Highlands,23.97,26.86,21.48,5.38,622.3,9,2,0.0,476.1,82.6
IR,Iringa,2012,11,Southern Highlands,24.47,26.66,22.31,4.35,924.6,8,1,0.6,476.1,82.6
IR,Iringa,2012,12,Southern Highlands,24.67,28.34,21.25,7.09,1126.2,17,4,0.83,476.1,82.6
IR,Iringa,2013,1,Southern Highlands,25.01,27.93,21.36,6.56,932.2,10,2,1.12,476.1,82.6
IR,Iringa,2013,2,Southern Highlands,25.21,27.96,22.07,5.89,843.1,12,3,0.99,476.1,82.6
IR,Iringa,2013,3,Southern Highlands,24.71,26.57,20.06,6.51,1288.8,20,4,1.42,476.1,82.6
IR,Iringa,2013,4,Southern Highlands,24.01,28.77,20.56,8.21,1556.2,22,5,1.54,476.1,82.6
IR,Iringa,2013,5,Southern Highlands,23.01,25.88,20.35,5.53,1110.5,13,1,1.3,476.1,82.6
IR,Iringa,2013,6,Southern Highlands,22.51,25.78,17.97,7.81,486.5,7,0,0.0,476.1,82.6
IR,Iringa,2013,7,Southern Highlands,22.01,25.07,19.79,5.28,308.2,5,0,0.0,476.1,82.6
IR,Iringa,2013,8,Southern Highlands,22.51,27.18,19.78,7.4,308.2,3,0,0.0,476.1,82.6
IR,Iringa,2013,9,Southern Highlands,23.51,26.71,20.2,6.51,397.4,4,0,0.0,476.1,82.6
IR,Iringa,2013,10,Southern Highlands,24.01,27.23,20.25,6.98,575.7,6,2,0.2,476.1,82.6
IR,Iringa,2013,11,Southern Highlands,24.51,26.8,20.66,6.13,843.1,11,1,0.99,476.1,82.6
IR,Iringa,2013,12,Southern Highlands,24.71,27.44,21.53,5.91,1021.4,16,3,1.22,476.1,82.6
IR,Iringa,2014,1,Southern Highlands,25.18,27.93,22.15,5.78,1591.8,23,10,0.0,476.1,82.6
IR,Iringa,2014,2,Southern Highlands,25.38,28.53,19.61,8.92,1420.2,24,7,0.0,476.1,82.6
IR,Iringa,2014,3,Southern Highlands,24.88,28.0,21.3,6.7,2278.2,22,12,0.0,476.1,82.6
IR,Iringa,2014,4,Southern Highlands,24.18,26.61,20.42,6.19,2793.0,18,6,0.0,476.1,82.6
IR,Iringa,2014,5,Southern Highlands,23.18,26.41,21.46,4.95,1935.0,23,8,0.0,476.1,82.6
IR,Iringa,2014,6,Southern Highlands,22.68,25.98,19.19,6.79,733.9,7,2,0.0,476.1,82.6
IR,Iringa,2014,7,Southern Highlands,22.18,24.6,20.17,4.43,390.7,5,0,0.0,476.1,82.6
IR,Iringa,2014,8,Southern Highlands,22.68,25.19,19.92,5.27,390.7,8,0,0.0,476.1,82.6
IR,Iringa,2014,9,Southern Highlands,23.68,25.45,21.16,4.29,562.3,10,4,0.0,476.1,82.6
IR,Iringa,2014,10,Southern Highlands,24.18,27.14,20.97,6.17,905.5,12,1,0.0,476.1,82.6
IR,Iringa,2014,11,Southern Highlands,24.68,26.89,22.06,4.82,1420.2,21,9,0.0,476.1,82.6
IR,Iringa,2014,12,Southern Highlands,24.88,28.04,21.18,6.86,1763.4,20,8,0.0,476.1,82.6
IR,Iringa,2015,1,Southern Highlands,26.21,29.11,22.97,6.15,1164.9,17,6,0.15,476.1,82.6
IR,Iringa,2015,2,Southern Highlands,26.41,29.3,22.41,6.89,1046.6,14,2,0.02,476.1,82.6
IR,Iringa,2015,3,Southern Highlands,25.91,28.73,23.06,5.67,1637.8,23,8,0.45,476.1,82.6
IR,Iringa,2015,4,Southern Highlands,25.21,28.17,22.26,5.91,1992.4,23,10,0.57,476.1,82.6
IR,Iringa,2015,5,Southern Highlands,24.21,26.37,22.49,3.88,1401.3,21,5,0.33,476.1,82.6
IR,Iringa,2015,6,Southern Highlands,23.71,26.03,20.64,5.39,573.8,9,3,0.0,476.1,82.6
IR,Iringa,2015,7,Southern Highlands,23.21,26.07,19.93,6.13,337.3,4,0,0.0,476.1,82.6
IR,Iringa,2015,8,Southern Highlands,23.71,26.94,19.98,6.96,337.3,3,0,0.0,476.1,82.6
IR,Iringa,2015,9,Southern Highlands,24.71,27.57,21.55,6.01,455.5,7,1,0.0,476.1,82.6
IR,Iringa,2015,10,Southern Highlands,25.21,26.97,20.75,6.22,692.0,11,1,0.0,476.1,82.6
IR,Iringa,2015,11,Southern Highlands,25.71,28.98,22.25,6.72,1046.6,16,6,0.02,476.1,82.6
IR,Iringa,2015,12,Southern Highlands,25.91,29.3,22.67,6.63,1283.1,17,1,0.25,476.1,82.6
IR,Iringa,2016,1,Southern Highlands,25.38,29.3,23.24,6.07,377.3,2,0,3.43,476.1,82.6
IR,Iringa,2016,2,Southern Highlands,25.58,28.81,22.25,6.56,357.5,7,0,3.3,476.1,82.6
IR,Iringa,2016,3,Southern Highlands,25.08,28.65,22.77,5.88,456.3,4,0,3.73,476.1,82.6
IR,Iringa,2016,4,Southern Highlands,24.38,28.23,21.41,6.82,515.7,10,1,3.85,476.1,82.6
IR,Iringa,2016,5,Southern Highlands,23.38,26.14,19.49,6.64,416.8,6,0,3.61,476.1,82.6
IR,Iringa,2016,6,Southern Highlands,22.88,26.39,20.04,6.35,278.4,3,0,1.91,476.1,82.6
IR,Iringa,2016,7,Southern Highlands,22.38,25.93,19.76,6.17,238.9,1,0,0.0,476.1,82.6
IR,Iringa,2016,8,Southern Highlands,22.88,24.99,20.06,4.94,238.9,5,0,0.0,476.1,82.6
IR,Iringa,2016,9,Southern Highlands,23.88,27.63,21.04,6.59,258.6,5,1,0.69,476.1,82.6
IR,Iringa,2016,10,Southern Highlands,24.38,27.15,21.52,5.64,298.2,7,1,2.52,476.1,82.6
IR,Iringa,2016,11,Southern Highlands,24.88,29.12,22.19,6.93,357.5,4,0,3.3,476.1,82.6
IR,Iringa,2016,12,Southern Highlands,25.08,27.36,22.44,4.92,397.0,8,1,3.53,476.1,82.6
IR,Iringa,2017,1,Southern Highlands,24.77,29.46,20.57,8.89,982.9,14,2,0.9,476.1,82.6
IR,Iringa,2017,2,Southern Highlands,24.97,28.19,23.8,4.38,887.5,11,3,0.77,476.1,82.6
IR,Iringa,2017,3,Southern Highlands,24.47,28.4,22.09,6.31,1364.9,15,6,1.21,476.1,82.6
IR,Iringa,2017,4,Southern Highlands,23.77,27.73,20.8,6.93,1651.3,23,6,1.33,476.1,82.6
IR,Iringa,2017,5,Southern Highlands,22.77,25.47,18.91,6.56,1173.9,12,3,1.09,476.1,82.6
IR,Iringa,2017,6,Southern Highlands,22.27,25.14,18.8,6.34,505.5,8,2,0.0,476.1,82.6
IR,Iringa,2017,7,Southern Highlands,21.77,24.23,18.64,5.59,314.6,2,0,0.0,476.1,82.6
IR,Iringa,2017,8,Southern Highlands,22.27,25.05,18.78,6.28,314.6,3,0,0.0,476.1,82.6
IR,Iringa,2017,9,Southern Highlands,23.27,25.89,20.13,5.76,410.1,3,0,0.0,476.1,82.6
IR,Iringa,2017,10,Southern Highlands,23.77,25.83,19.41,6.43,601.0,7,1,0.0,476.1,82.6
IR,Iringa,2017,11,Southern Highlands,24.27,28.31,20.3,8.02,887.5,9,2,0.77,476.1,82.6
IR,Iringa,2017,12,Southern Highlands,24.47,27.42,22.34,5.09,1078.4,12,2,1.01,476.1,82.6
IR,Iringa,2018,1,Southern Highlands,25.69,27.76,21.66,6.1,1061.1,15,7,0.58,476.1,82.6
IR,Iringa,2018,2,Southern Highlands,25.89,28.09,22.37,5.72,955.8,13,3,0.45,476.1,82.6
IR,Iringa,2018,3,Southern Highlands,25.39,28.29,23.13,5.16,1482.1,21,3,0.88,476.1,82.6
IR,Iringa,2018,4,Southern Highlands,24.69,29.79,21.67,8.12,1797.8,24,9,1.0,476.1,82.6
IR,Iringa,2018,5,Southern Highlands,23.69,25.77,21.41,4.35,1271.6,14,4,0.76,476.1,82.6
IR,Iringa,2018,6,Southern Highlands,23.19,26.24,20.41,5.83,534.8,4,0,0.0,476.1,82.6
IR,Iringa,2018,7,Southern Highlands,22.69,25.8,20.37,5.44,324.3,7,1,0.0,476.1,82.6
IR,Iringa,2018,8,Southern Highlands,23.19,25.64,20.53,5.11,324.3,4,0,0.0,476.1,82.6
IR,Iringa,2018,9,Southern Highlands,24.19,28.13,20.5,7.63,429.6,6,1,0.0,476.1,82.6
IR,Iringa,2018,10,Southern Highlands,24.69,27.36,21.88,5.48,640.1,7,1,0.0,476.1,82.6
IR,Iringa,2018,11,Southern Highlands,25.19,28.12,22.09,6.02,955.8,14,2,0.45,476.1,82.6
IR,Iringa,2018,12,Southern Highlands,25.39,27.9,23.06,4.83,1166.3,17,4,0.68,476.1,82.6
IR,Iringa,2019,1,Southern Highlands,26.0,28.63,23.83,4.8,1111.8,19,6,0.37,476.1,82.6
IR,Iringa,2019,2,Southern Highlands,26.2,28.59,23.89,4.7,1000.2,16,3,0.24,476.1,82.6
IR,Iringa,2019,3,Southern Highlands,25.7,28.62,22.61,6.01,1558.1,22,9,0.67,476.1,82.6
IR,Iringa,2019,4,Southern Highlands,25.0,28.29,23.44,4.85,1892.8,20,7,0.79,476.1,82.6
IR,Iringa,2019,5,Southern Highlands,24.0,28.06,20.91,7.15,1334.9,19,4,0.55,476.1,82.6
IR,Iringa,2019,6,Southern Highlands,23.5,26.59,21.15,5.44,553.8,6,0,0.0,476.1,82.6
IR,Iringa,2019,7,Southern Highlands,23.0,25.98,19.26,6.72,330.7,7,2,0.0,476.1,82.6
IR,Iringa,2019,8,Southern Highlands,23.5,26.95,21.49,5.47,330.7,3,0,0.0,476.1,82.6
IR,Iringa,2019,9,Southern Highlands,24.5,27.57,21.47,6.1,442.3,7,0,0.0,476.1,82.6
IR,Iringa,2019,10,Southern Highlands,25.0,29.08,22.48,6.6,665.4,9,1,0.0,476.1,82.6
IR,Iringa,2019,11,Southern Highlands,25.5,27.97,21.29,6.69,1000.2,12,2,0.24,476.1,82.6
IR,Iringa,2019,12,Southern Highlands,25.7,29.32,23.51,5.8,1223.3,17,6,0.47,476.1,82.6
IR,Iringa,2020,1,Southern Highlands,25.22,28.61,22.17,6.44,1413.4,14,2,0.0,476.1,82.6
IR,Iringa,2020,2,Southern Highlands,25.42,28.25,21.62,6.63,1264.1,15,4,0.0,476.1,82.6
IR,Iringa,2020,3,Southern Highlands,24.92,29.02,22.4,6.62,2010.6,24,9,0.0,476.1,82.6
IR,Iringa,2020,4,Southern Highlands,24.22,27.27,21.45,5.82,2458.4,21,5,0.0,476.1,82.6
IR,Iringa,2020,5,Southern Highlands,23.22,27.46,20.86,6.6,1712.0,25,7,0.0,476.1,82.6
IR,Iringa,2020,6,Southern Highlands,22.72,26.7,19.75,6.95,667.0,8,0,0.0,476.1,82.6
IR,Iringa,2020,7,Southern Highlands,22.22,24.39,19.3,5.09,368.4,7,0,0.0,476.1,82.6
IR,Iringa,2020,8,Southern Highlands,22.72,26.34,20.88,5.46,368.4,6,0,0.0,476.1,82.6
IR,Iringa,2020,9,Southern Highlands,23.72,26.96,20.33,6.63,517.7,7,1,0.0,476.1,82.6
IR,Iringa,2020,10,Southern Highlands,24.22,27.17,21.5,5.68,816.3,10,1,0.0,476.1,82.6
IR,Iringa,2020,11,Southern Highlands,24.72,27.94,21.63,6.31,1264.1,19,5,0.0,476.1,82.6
IR,Iringa,2020,12,Southern Highlands,24.92,27.5,20.11,7.39,1562.7,23,7,0.0,476.1,82.6
IR,Iringa,2021,1,Southern Highlands,25.96,29.59,23.1,6.49,856.1,9,1,1.43,476.1,82.6
IR,Iringa,2021,2,Southern Highlands,26.16,28.68,22.69,6.0,776.5,12,2,1.3,476.1,82.6
IR,Iringa,2021,3,Southern Highlands,25.66,28.21,23.65,4.56,1174.6,12,2,1.74,476.1,82.6
IR,Iringa,2021,4,Southern Highlands,24.96,27.12,22.53,4.59,1413.4,17,5,1.86,476.1,82.6
IR,Iringa,2021,5,Southern Highlands,23.96,27.26,21.19,6.07,1015.3,11,4,1.62,476.1,82.6
IR,Iringa,2021,6,Southern Highlands,23.46,26.93,20.08,6.85,458.0,6,1,0.0,476.1,82.6
IR,Iringa,2021,7,Southern Highlands,22.96,25.86,19.92,5.95,298.7,7,1,0.0,476.1,82.6
IR,Iringa,2021,8,Southern Highlands,23.46,27.07,19.75,7.32,298.7,6,0,0.0,476.1,82.6
IR,Iringa,2021,9,Southern Highlands,24.46,26.71,21.53,5.18,378.3,5,1,0.0,476.1,82.6
IR,Iringa,2021,10,Southern Highlands,24.96,27.25,21.63,5.62,537.6,7,2,0.52,476.1,82.6
IR,Iringa,2021,11,Southern Highlands,25.46,28.07,23.04,5.04,776.5,10,2,1.3,476.1,82.6
IR,Iringa,2021,12,Southern Highlands,25.66,28.51,23.35,5.15,935.7,10,1,1.53,476.1,82.6
IR,Iringa,2022,1,Southern Highlands,25.13,28.88,20.73,8.15,1065.2,14,3,0.56,476.1,82.6
IR,Iringa,2022,2,Southern Highlands,25.33,29.03,22.08,6.95,959.4,13,1,0.43,476.1,82.6
IR,Iringa,2022,3,Southern Highlands,24.83,28.82,22.49,6.32,1488.2,20,6,0.87,476.1,82.6
